customer_id,age,gender,city,tenure_months,plan_type,monthly_charges,payment_method,auto_renew,last_payment_status,avg_sessions_per_week,avg_session_duration,days_since_last_login,feature_usage_score,support_tickets,avg_ticket_resolution_days,complaints_flag,churn
CUST_00774,18,Other,Pune,15,Premium,799,UPI,1,Success,6.09,21.1,9,61.97,0,4.82,0,0
CUST_00775,61,Male,Chennai,18,Standard,299,UPI,0,Success,13.18,31.35,65,66.56,1,0.64,0,1
CUST_00776,22,Male,Bangalore,25,Premium,499,Debit Card,1,Success,8.7,24.89,31,30.91,1,2.89,0,1
CUST_00777,47,Female,Bangalore,8,Basic,299,UPI,1,Success,6.49,31.8,15,38.56,1,1.79,0,0
CUST_00778,47,Female,Pune,31,Standard,799,Credit Card,0,Failed,2.45,8.75,25,91.26,0,3.38,1,0
CUST_00779,34,Male,Hyderabad,21,Standard,299,Credit Card,1,Success,6.33,14.61,73,58.68,3,3.18,0,1
CUST_00780,64,Male,Delhi,2,Standard,499,Credit Card,0,Success,8.07,24.38,55,6.06,0,3.03,0,1
CUST_00781,40,Male,Mumbai,22,Premium,499,NetBanking,0,Success,7,29.52,8,53.96,1,3.63,0,0
CUST_00782,32,Female,Delhi,8,Basic,799,UPI,1,Success,5.65,23.7,4,59.34,1,3.41,0,0
CUST_00783,54,Female,Bangalore,23,Basic,499,NetBanking,1,Success,0.24,25.8,6,64.39,2,1.29,0,0
CUST_00784,38,Male,Chennai,32,Standard,799,Debit Card,0,Success,5.39,31.07,64,20.02,2,2.83,1,1
CUST_00785,31,Female,Mumbai,8,Basic,299,UPI,1,Success,3.25,12.53,11,59.41,2,2.83,0,0
CUST_00786,19,Female,Mumbai,4,Premium,299,Credit Card,0,Failed,16.29,31.06,79,43.35,2,2.92,0,0
CUST_00787,28,Male,Chennai,30,Basic,499,Debit Card,0,Success,4.67,35.51,47,64.42,0,6.29,1,1
CUST_00788,56,Female,Mumbai,19,Standard,799,Debit Card,0,Success,4.69,21.57,71,70.13,0,3.04,0,1
CUST_00789,55,Female,Chennai,23,Basic,299,UPI,0,Success,25.63,16.39,24,68,1,5.45,0,0
CUST_00790,51,Male,Mumbai,18,Standard,299,Credit Card,0,Success,0.49,33.89,12,88.08,1,0.5,1,0
CUST_00791,55,Male,Pune,29,Basic,299,NetBanking,1,Success,1.62,42.2,40,100,0,2.12,0,1
CUST_00792,51,Female,Pune,23,Basic,499,UPI,1,Success,5.34,26.48,9,37.33,0,2.62,0,0
CUST_00793,35,Female,Delhi,33,Basic,299,Credit Card,1,Success,1.89,16.17,39,52.36,1,5.31,1,1
CUST_00794,47,Female,Mumbai,47,Basic,799,Debit Card,1,Success,2.12,24.94,32,74.86,1,0.5,0,1
CUST_00795,32,Female,Hyderabad,18,Premium,299,UPI,1,Success,11.16,16.66,34,57.46,1,4.45,0,1
CUST_00796,44,Female,Chennai,44,Basic,299,Debit Card,0,Success,4.33,32.16,36,5.54,1,3.8,0,1
CUST_00797,51,Male,Mumbai,33,Standard,299,Credit Card,0,Success,0.54,24.49,15,56.15,4,3.81,0,0
CUST_00798,55,Female,Pune,7,Premium,499,NetBanking,0,Success,1.86,15.72,71,84.68,2,2.69,1,1
CUST_00799,50,Male,Pune,28,Premium,499,NetBanking,1,Success,0.4,26.99,32,32.11,0,3.23,1,1
CUST_00800,41,Male,Chennai,1,Premium,299,Debit Card,0,Success,4.06,18.45,52,64.41,0,2.92,0,1
CUST_00801,32,Female,Hyderabad,39,Premium,799,Debit Card,1,Success,0.95,11.85,34,21.85,0,1.98,0,1
CUST_00802,47,Female,Mumbai,34,Standard,299,Debit Card,1,Success,9.73,32.59,54,77.4,0,4.35,0,1
CUST_00803,59,Male,Mumbai,39,Standard,499,UPI,1,Success,4.31,27.99,75,64.83,1,3.12,0,1
CUST_00804,34,Female,Hyderabad,19,Basic,499,Credit Card,1,Success,0.31,20.31,78,48.64,1,1.82,0,1
CUST_00805,22,Male,Hyderabad,31,Standard,299,Debit Card,0,Success,1.79,37.72,16,51.64,0,3.61,0,0
CUST_00806,46,Male,Hyderabad,13,Premium,799,Debit Card,0,Success,4.79,17.53,26,30.02,2,2.68,0,0
CUST_00807,21,Male,Pune,24,Standard,799,Debit Card,1,Success,2.04,20.65,20,80.15,1,2.33,0,0
CUST_00808,27,Female,Chennai,5,Standard,299,NetBanking,0,Success,3.6,28.75,20,44.01,2,0.5,0,0
CUST_00809,34,Female,Hyderabad,23,Standard,499,Debit Card,0,Success,12,33.76,16,70.01,2,2.21,1,0
CUST_00810,27,Male,Chennai,19,Basic,299,Credit Card,1,Success,2.15,28.91,26,40.76,2,2.14,0,0
CUST_00811,34,Female,Delhi,1,Premium,499,NetBanking,0,Success,2.05,19.36,75,100,2,3.46,0,1
CUST_00812,37,Male,Mumbai,33,Standard,299,Credit Card,1,Failed,8.57,22.63,47,91.19,1,2.42,0,0
CUST_00813,41,Female,Mumbai,33,Basic,799,NetBanking,0,Success,1.92,18.55,43,100,1,7.03,1,1
CUST_00814,22,Male,Bangalore,32,Premium,299,NetBanking,1,Success,0.41,21.68,35,100,1,0.7,0,1
CUST_00815,51,Male,Delhi,28,Standard,299,UPI,1,Success,1,22.43,27,47.31,3,1.13,1,0
CUST_00816,23,Female,Hyderabad,37,Premium,299,NetBanking,0,Success,14.86,29.16,24,42.32,0,2.19,1,0
CUST_00817,19,Male,Hyderabad,41,Standard,299,NetBanking,1,Failed,13.54,18.1,72,100,1,3.55,0,0
CUST_00818,30,Male,Pune,12,Basic,499,Credit Card,1,Success,1.27,34.55,46,57.18,2,2.51,0,1
CUST_00819,60,Female,Delhi,9,Premium,299,Credit Card,1,Success,4.03,24.75,22,76.66,1,2.08,0,0
CUST_00820,60,Other,Hyderabad,11,Standard,799,Debit Card,1,Success,0.74,16.46,74,47.59,0,1.21,0,1
CUST_00821,28,Male,Bangalore,33,Basic,299,UPI,1,Success,5.61,28.89,49,47.92,1,3.64,0,1
CUST_00822,64,Male,Chennai,19,Basic,499,NetBanking,1,Success,1.02,23.8,64,76.6,0,7.1,0,1
CUST_00823,40,Male,Mumbai,42,Premium,499,UPI,0,Success,0.26,20.4,15,20.6,1,1.41,1,0
CUST_00824,33,Female,Delhi,34,Basic,799,Debit Card,1,Success,8.71,39.17,49,75.66,1,3.86,0,1
CUST_00825,48,Male,Mumbai,7,Premium,799,UPI,0,Success,1.97,21.87,12,70.49,0,5.35,0,0
CUST_00826,28,Female,Chennai,31,Basic,799,NetBanking,0,Success,0.57,20.46,83,49.4,0,3.21,0,1
CUST_00827,33,Other,Delhi,2,Standard,799,Credit Card,0,Success,8.98,34.61,79,60.48,0,3.51,0,1
CUST_00828,25,Male,Chennai,19,Premium,299,UPI,1,Success,7.19,30.04,79,63.62,3,2.88,0,1
CUST_00829,21,Male,Hyderabad,38,Basic,799,NetBanking,1,Success,5.76,32.54,34,64.74,0,5.68,0,1
CUST_00830,57,Male,Hyderabad,32,Standard,799,Debit Card,1,Success,12.11,19.37,31,73.8,3,4.2,0,1
CUST_00831,21,Male,Hyderabad,10,Premium,299,NetBanking,1,Success,3.36,27.2,86,43.7,0,4.71,1,1
CUST_00832,42,Female,Chennai,41,Premium,499,UPI,1,Success,0.69,11.14,24,100,0,2.8,0,0
CUST_00833,20,Male,Chennai,8,Standard,299,NetBanking,1,Success,0.32,5.8,42,55.89,0,4.02,0,1
CUST_00834,49,Male,Chennai,26,Standard,499,NetBanking,0,Success,1.92,19.09,27,57.39,1,2.89,0,0
CUST_00835,20,Female,Mumbai,30,Premium,499,UPI,0,Success,0.45,25.47,65,98.89,1,4.16,0,1
CUST_00836,44,Male,Chennai,11,Premium,499,UPI,1,Success,3.83,49,66,23.42,3,2.39,0,1
CUST_00837,46,Female,Hyderabad,41,Premium,499,Debit Card,1,Success,0.07,37.5,32,98.69,1,4.75,0,1
CUST_00838,49,Male,Bangalore,20,Basic,799,NetBanking,1,Success,2.93,14.07,46,61.87,1,3.82,0,1
CUST_00839,36,Female,Chennai,20,Premium,499,Credit Card,1,Success,0.98,33.76,34,49.4,1,2.31,0,1
CUST_00840,38,Female,Bangalore,9,Standard,799,UPI,1,Failed,2.3,11.54,63,37.61,3,4.31,0,0
CUST_00841,22,Female,Hyderabad,8,Basic,299,NetBanking,0,Success,5.62,40.33,89,34.62,0,2.53,0,1
CUST_00842,35,Female,Chennai,15,Basic,499,Credit Card,0,Success,2.16,19.95,11,53.16,3,1.15,0,0
CUST_00843,45,Male,Mumbai,34,Basic,499,Credit Card,1,Success,2.09,19.25,52,65.56,0,2.58,1,1
CUST_00844,59,Male,Mumbai,24,Basic,299,NetBanking,0,Success,23.42,35.2,43,72.45,0,2.59,0,1
CUST_00845,39,Female,Bangalore,33,Basic,299,NetBanking,1,Success,6.34,19.41,45,65.32,2,1.26,0,1
CUST_00846,38,Female,Pune,41,Basic,499,NetBanking,1,Success,3.61,42.48,10,49.8,0,3.75,1,0
CUST_00847,23,Male,Mumbai,41,Standard,499,Credit Card,1,Success,4.33,19.3,69,86.79,0,3.63,0,1
CUST_00848,18,Male,Mumbai,45,Basic,499,NetBanking,1,Success,4.84,33.87,88,100,3,2.98,0,1
CUST_00849,22,Male,Mumbai,40,Basic,299,UPI,1,Success,0.12,26.16,45,89.89,1,4.23,0,1
CUST_00850,58,Male,Hyderabad,27,Basic,299,Credit Card,1,Success,0.42,31.79,58,52.81,1,2.45,0,1
CUST_00851,29,Male,Mumbai,21,Basic,499,UPI,0,Success,5.24,14.92,58,70.04,2,0.77,0,1
CUST_00852,43,Female,Delhi,5,Basic,299,UPI,1,Success,2.27,6.67,33,71.32,1,2.03,0,1
CUST_00853,63,Male,Chennai,35,Standard,299,NetBanking,1,Success,0.29,15.61,20,92.07,0,1.75,1,0
CUST_00854,51,Male,Mumbai,21,Premium,299,UPI,1,Success,1.77,20.96,81,53.24,1,2.45,0,1
CUST_00855,31,Female,Pune,4,Premium,299,NetBanking,1,Success,0.7,23,71,40.7,0,3.15,0,1
CUST_00856,43,Female,Pune,16,Premium,299,Credit Card,0,Success,12.4,20.16,51,82.68,1,6.03,0,1
CUST_00857,62,Female,Mumbai,31,Basic,299,UPI,1,Success,1.13,3.63,47,68.13,2,0.69,0,1
CUST_00858,44,Female,Mumbai,26,Basic,299,NetBanking,0,Success,0.78,18.61,77,37.82,0,4.33,1,1
CUST_00859,26,Male,Delhi,35,Basic,499,Debit Card,1,Success,4.92,25.4,18,74.11,1,1.5,0,0
CUST_00860,43,Female,Mumbai,6,Premium,299,NetBanking,1,Success,3.69,22.57,83,96.77,1,3.69,0,1
CUST_00861,64,Female,Mumbai,33,Basic,499,Debit Card,1,Success,4.29,21.26,3,46.12,1,2.04,0,0
CUST_00862,39,Male,Chennai,21,Standard,799,NetBanking,0,Success,2.86,20.4,31,42.18,0,3.35,1,1
CUST_00863,64,Female,Pune,16,Basic,799,Debit Card,0,Success,3.15,25.56,89,60.6,2,5.45,0,1
CUST_00864,47,Female,Delhi,47,Basic,299,UPI,1,Success,7.54,14.53,27,73.61,1,0.78,1,0
CUST_00865,60,Male,Pune,39,Premium,799,Debit Card,1,Success,1.24,22.55,75,58.5,1,3.47,0,1
CUST_00866,34,Male,Delhi,34,Premium,299,UPI,1,Success,2.53,20.92,57,82.69,0,3.53,1,1
CUST_00867,43,Male,Pune,42,Premium,299,UPI,1,Success,15.83,12.51,73,65.21,2,4.54,0,1
CUST_00868,53,Male,Mumbai,15,Standard,799,NetBanking,1,Success,1.05,23.19,40,80.23,3,3.11,0,1
CUST_00869,18,Male,Pune,6,Premium,799,UPI,1,Failed,1.74,5.14,32,45.58,1,8.17,1,0
CUST_00870,25,Female,Pune,2,Standard,499,Credit Card,1,Success,1.06,18.21,13,35.45,3,4.78,0,0
CUST_00871,52,Male,Delhi,24,Premium,499,Debit Card,0,Success,0.1,28.37,86,53.2,0,3.95,0,1
CUST_00872,32,Female,Bangalore,28,Basic,499,NetBanking,1,Success,1.57,29.12,81,33.07,2,3.55,1,1
CUST_00873,64,Female,Delhi,1,Standard,299,UPI,1,Success,0.24,25.13,52,68.19,3,3.89,1,1
CUST_00874,39,Female,Delhi,1,Standard,299,Debit Card,0,Success,0.84,27.25,75,19.67,0,3.21,0,1
CUST_00875,31,Female,Delhi,28,Basic,499,Debit Card,1,Success,2.25,31.2,41,50.95,2,3.22,0,1
CUST_00876,43,Male,Hyderabad,36,Premium,799,Credit Card,1,Success,0.1,26.05,35,54.28,1,0.72,0,1
CUST_00877,45,Male,Hyderabad,20,Premium,299,Debit Card,0,Success,6.99,36.77,24,39.07,4,3.88,0,0
CUST_00878,40,Female,Hyderabad,8,Standard,799,NetBanking,0,Success,7.94,3.78,51,53.87,2,3.86,1,1
CUST_00879,31,Female,Delhi,1,Basic,299,NetBanking,1,Success,2.65,33.25,39,60.09,4,3.53,0,1
CUST_00880,41,Female,Bangalore,26,Standard,499,UPI,1,Success,20.89,3.25,85,85.38,3,3.57,0,1
CUST_00881,19,Male,Delhi,43,Premium,499,UPI,1,Failed,5.68,18.73,69,39.19,2,4.14,0,0
CUST_00882,62,Female,Mumbai,25,Standard,499,NetBanking,1,Failed,6.81,32.3,79,67.15,1,3.69,0,0
CUST_00883,43,Male,Bangalore,10,Basic,299,Debit Card,0,Success,1.07,31.2,61,71.12,1,3.13,0,1
CUST_00884,31,Female,Hyderabad,12,Standard,499,Debit Card,0,Success,9.08,15.3,86,59.58,2,3.5,0,1
CUST_00885,24,Other,Pune,41,Basic,499,Credit Card,0,Success,14.51,24.52,8,50.04,1,4.85,1,0
CUST_00886,20,Male,Pune,7,Premium,299,UPI,1,Success,1.35,19.05,77,37.22,3,5.2,0,1
CUST_00887,64,Female,Chennai,12,Basic,299,Debit Card,1,Success,5.8,33.47,68,97.97,2,1.53,0,1
CUST_00888,40,Male,Bangalore,47,Standard,499,Debit Card,0,Success,6.87,24.23,20,61.45,1,2.41,1,0
CUST_00889,63,Male,Hyderabad,40,Premium,499,UPI,1,Success,1.82,18.52,52,53.69,2,4.43,0,1
CUST_00890,60,Female,Bangalore,17,Basic,299,NetBanking,1,Success,3.22,28.82,69,100,0,3.84,0,1
CUST_00891,64,Female,Bangalore,5,Basic,499,Debit Card,0,Success,0.51,30.79,0,64.45,0,2.04,0,0
CUST_00892,62,Female,Pune,14,Basic,799,Credit Card,1,Success,0.95,23.05,30,100,1,3.09,0,1
CUST_00893,35,Female,Delhi,34,Basic,299,Debit Card,1,Success,0.32,31.53,44,31.67,3,4.18,0,1
CUST_00894,55,Female,Mumbai,17,Basic,499,Debit Card,0,Success,4.11,40.62,27,55.26,0,5.88,0,0
CUST_00895,52,Female,Chennai,35,Premium,299,Credit Card,1,Success,4.91,4.2,2,32.6,2,6.53,0,0
CUST_00896,32,Female,Hyderabad,1,Premium,299,NetBanking,0,Failed,12.39,37.06,86,57.56,0,0.5,0,0
CUST_00897,42,Male,Bangalore,36,Premium,299,Credit Card,0,Success,3.91,39.32,39,57.46,0,4.28,1,1
CUST_00898,54,Other,Chennai,15,Premium,499,Credit Card,0,Success,1.51,29.49,3,50.84,0,2.06,0,0
CUST_00899,45,Male,Bangalore,19,Basic,799,UPI,1,Success,0.31,21.87,69,61.08,2,4.73,1,1
CUST_00900,27,Female,Pune,42,Basic,299,Debit Card,1,Success,10.81,9.41,75,51.81,0,0.94,0,1
CUST_00901,56,Male,Mumbai,5,Basic,499,NetBanking,1,Success,3.26,25.42,11,57.79,1,1.97,0,0
CUST_00902,34,Male,Pune,19,Premium,499,Debit Card,1,Success,6.68,20.97,61,44.88,1,2.74,0,1
CUST_00903,56,Male,Chennai,43,Standard,299,NetBanking,1,Success,0.07,11.09,70,88.86,3,4.01,0,1
CUST_00904,39,Female,Hyderabad,39,Basic,499,Credit Card,1,Success,3.35,18.43,89,37.83,1,2.44,0,1
CUST_00905,43,Male,Bangalore,5,Basic,799,UPI,1,Success,1.97,24.6,47,64.25,1,1.91,0,1
CUST_00906,61,Male,Mumbai,12,Standard,799,Credit Card,1,Success,0.15,27.69,6,36.15,2,0.5,0,0
CUST_00907,42,Female,Pune,19,Standard,799,Debit Card,0,Success,7.47,14.75,56,43.3,2,2,0,1
CUST_00908,34,Female,Chennai,47,Premium,299,UPI,1,Success,3.6,2,55,45.43,1,4.01,0,1
CUST_00909,30,Male,Pune,12,Basic,799,UPI,1,Success,2.03,22.44,66,57.36,0,5.23,1,1
CUST_00910,37,Male,Bangalore,36,Premium,299,Debit Card,1,Success,8.19,15.82,12,63.51,0,1.44,0,0
CUST_00911,42,Male,Bangalore,12,Standard,499,NetBanking,0,Success,2.96,20.64,51,37.87,1,1.58,0,1
CUST_00912,21,Male,Hyderabad,18,Standard,799,UPI,1,Success,0.02,4.53,62,51.73,0,1.89,0,1
CUST_00913,27,Female,Mumbai,43,Premium,299,NetBanking,1,Success,14.45,21.79,40,40.18,1,2.82,0,1
CUST_00914,20,Female,Delhi,34,Premium,499,NetBanking,1,Success,1.48,28.72,74,39.29,1,3.29,0,1
CUST_00915,58,Female,Pune,33,Basic,499,NetBanking,0,Success,8.88,20.57,22,82.67,1,2.54,0,0
CUST_00916,62,Male,Bangalore,18,Basic,499,UPI,0,Success,8.48,26.03,46,32.16,2,0.63,0,1
CUST_00917,35,Female,Chennai,29,Standard,299,Credit Card,1,Success,0.89,22.06,64,61.49,1,0.5,0,1
CUST_00918,64,Female,Pune,45,Standard,799,UPI,1,Success,3.21,5.29,30,93.96,2,2.26,0,1
CUST_00919,53,Female,Hyderabad,5,Standard,499,Credit Card,1,Failed,0.21,25.81,35,84.12,1,3.8,0,0
CUST_00920,64,Female,Hyderabad,25,Premium,299,UPI,1,Success,2.19,17.15,13,68.51,0,3.01,0,0
CUST_00921,39,Female,Bangalore,24,Basic,299,Credit Card,0,Success,6.56,11.75,36,59.67,2,5.53,0,1
CUST_00922,51,Female,Bangalore,29,Standard,799,Credit Card,1,Success,1.35,31.78,31,74.73,1,0.72,0,1
CUST_00923,64,Male,Bangalore,38,Basic,299,UPI,1,Success,0.62,27.69,52,67.39,1,3.15,0,1
CUST_00924,25,Female,Delhi,33,Premium,299,NetBanking,1,Success,3.54,18.88,27,88.45,1,5.09,1,0
CUST_00925,57,Female,Bangalore,10,Premium,499,NetBanking,1,Success,3.85,23.45,64,57.33,1,2.55,1,1
CUST_00926,61,Female,Pune,37,Standard,499,Credit Card,1,Success,5.63,26.6,46,80.02,1,1.08,0,1
CUST_00927,36,Male,Pune,33,Basic,499,Debit Card,1,Success,7.12,8.01,70,53.49,1,0.5,0,1
CUST_00928,59,Female,Mumbai,23,Premium,299,Debit Card,1,Success,5.95,13.6,79,97.87,2,2.52,0,1
CUST_00929,58,Female,Chennai,11,Standard,799,UPI,1,Success,9.33,14.07,31,56.76,1,2.23,0,1
CUST_00930,54,Male,Bangalore,24,Basic,799,UPI,1,Success,1.26,29.98,23,27.62,2,2.03,0,0
CUST_00931,23,Male,Pune,24,Premium,299,UPI,0,Success,4.22,40.65,13,61.55,2,3.45,0,0
CUST_00932,43,Female,Pune,7,Premium,499,Debit Card,1,Success,2.23,30.91,46,75.29,1,5.72,0,1
CUST_00933,51,Female,Pune,21,Standard,799,NetBanking,1,Success,16.37,26.18,78,92.57,0,0.94,1,1
CUST_00934,62,Female,Delhi,20,Standard,499,UPI,1,Success,2.9,14.73,0,40.08,1,1.56,1,0
CUST_00935,23,Male,Chennai,10,Basic,499,UPI,1,Success,16.06,32.41,18,25.11,0,2.78,1,0
CUST_00936,54,Female,Hyderabad,25,Standard,299,NetBanking,1,Success,7.33,21.38,57,69.93,1,4.08,0,1
CUST_00937,50,Male,Pune,47,Standard,499,Credit Card,1,Success,6.34,14.89,6,69.32,0,2.42,1,0
CUST_00938,39,Male,Bangalore,36,Basic,499,UPI,0,Success,3.38,32.23,81,31.78,0,3.87,0,1
CUST_00939,38,Male,Pune,47,Basic,499,Debit Card,1,Success,2.93,38.3,76,53.41,0,0.84,0,1
CUST_00940,23,Male,Chennai,15,Basic,799,Debit Card,0,Success,3.74,32.39,63,54.3,1,3.07,0,1
CUST_00941,23,Male,Hyderabad,44,Basic,299,UPI,1,Failed,1.74,48.78,17,76.46,0,2.98,1,0
CUST_00942,21,Male,Delhi,40,Standard,299,Debit Card,1,Success,11.74,17.41,62,51.73,1,5.35,0,1
CUST_00943,47,Male,Mumbai,40,Standard,299,NetBanking,0,Success,7.91,20.31,67,51.29,0,4.7,0,1
CUST_00944,28,Male,Bangalore,6,Standard,499,Credit Card,1,Success,8.08,16.19,49,62.29,2,3.17,0,1
CUST_00945,47,Female,Mumbai,37,Basic,299,Credit Card,1,Failed,2.84,16.13,67,32.44,1,1.57,0,0
CUST_00946,48,Female,Delhi,2,Standard,499,UPI,1,Success,0.37,38.97,15,98.02,1,0.5,0,0
CUST_00947,41,Male,Chennai,12,Premium,299,UPI,0,Success,5.75,13.92,13,78.68,1,1.67,1,0
CUST_00948,26,Female,Chennai,4,Standard,499,Credit Card,1,Success,2.35,19.53,61,45.96,2,6.28,0,1
CUST_00949,20,Male,Delhi,23,Premium,299,Credit Card,1,Success,10.22,37.61,77,37.65,2,0.5,0,1
CUST_00950,48,Female,Pune,13,Standard,799,UPI,0,Success,7.58,28.86,6,39.2,2,1.63,0,0
CUST_00951,57,Male,Delhi,17,Standard,499,Debit Card,1,Failed,0.79,14.84,55,71.73,2,3.19,0,0
CUST_00952,54,Male,Bangalore,31,Basic,799,UPI,0,Success,4.6,24.19,13,39.79,0,4.9,0,0
CUST_00953,53,Female,Hyderabad,16,Standard,499,NetBanking,0,Success,5.89,8.01,41,55.01,3,1.08,0,1
CUST_00954,41,Female,Mumbai,41,Premium,299,UPI,1,Success,4.2,22.99,69,26.18,0,3.7,0,1
CUST_00955,48,Female,Mumbai,26,Premium,299,UPI,0,Success,3.61,25.77,61,70.83,1,1.82,1,1
CUST_00956,23,Female,Chennai,28,Premium,799,UPI,1,Success,1.29,26.41,42,71.57,1,1.17,0,1
CUST_00957,19,Female,Pune,1,Basic,499,UPI,1,Success,1.35,43.77,56,56.31,0,2.11,0,1
CUST_00958,37,Male,Chennai,47,Standard,299,UPI,1,Failed,7.31,32.43,74,63.87,1,2.93,0,0
CUST_00959,45,Male,Bangalore,12,Standard,499,UPI,0,Success,0.09,13.29,30,75.91,2,1.1,0,1
CUST_00960,28,Male,Delhi,37,Standard,499,Debit Card,1,Success,7.55,26.09,50,63.33,1,4.67,0,1
CUST_00961,21,Male,Mumbai,20,Basic,299,UPI,0,Success,3.74,24.35,66,75.62,4,5.17,1,1
CUST_00962,32,Female,Bangalore,2,Premium,299,Credit Card,1,Success,13.76,43.66,0,36.64,2,1.93,1,0
CUST_00963,23,Female,Chennai,36,Premium,799,UPI,1,Success,29.61,20.59,79,67.57,0,4.17,1,1
CUST_00964,47,Male,Chennai,15,Standard,299,Debit Card,1,Success,5.45,26.3,43,63.87,3,0.71,0,1
CUST_00965,55,Female,Mumbai,38,Basic,299,NetBanking,1,Success,2.66,27.67,49,84.04,3,2.72,0,1
CUST_00966,19,Female,Chennai,22,Basic,299,Credit Card,1,Success,3.22,14.3,59,60.61,3,4.26,1,1
CUST_00967,32,Male,Pune,44,Standard,299,UPI,0,Success,1.14,9.76,2,58.05,0,4.08,0,0
CUST_00968,28,Male,Chennai,32,Basic,499,UPI,1,Success,0.52,22.74,71,48.86,0,3.22,1,1
CUST_00969,25,Male,Hyderabad,20,Premium,299,Credit Card,1,Success,4.32,31.67,79,89.82,0,4.8,0,1
CUST_00970,43,Male,Delhi,36,Standard,299,UPI,1,Success,8.19,11.87,53,12.88,0,1.9,0,1
CUST_00971,62,Male,Chennai,33,Standard,799,Debit Card,0,Success,1.52,24,1,70.22,2,3.13,0,0
CUST_00972,61,Female,Hyderabad,15,Standard,299,UPI,0,Success,2.72,18.31,28,59.59,1,3.08,0,0
CUST_00973,22,Male,Bangalore,46,Basic,299,NetBanking,0,Failed,4.05,5.64,15,56.33,0,3.63,0,0
CUST_00974,23,Male,Chennai,3,Premium,499,Debit Card,0,Success,11.92,27.33,58,53.41,0,3.91,0,1
CUST_00975,43,Other,Pune,29,Standard,499,UPI,1,Success,0.75,29.09,10,58.88,1,1.06,0,0
CUST_00976,21,Female,Bangalore,47,Premium,799,NetBanking,1,Success,1.35,31.7,23,69.57,3,4.02,0,0
CUST_00977,36,Female,Chennai,27,Standard,299,Credit Card,0,Success,12.54,32.83,82,44.1,1,1.19,1,1
CUST_00978,37,Male,Mumbai,5,Standard,799,Debit Card,1,Success,0.2,24.01,31,62.7,0,4.38,1,1
CUST_00979,50,Male,Hyderabad,31,Basic,799,UPI,1,Success,5.34,29,73,67.02,0,5.63,0,1
CUST_00980,37,Female,Hyderabad,22,Standard,499,UPI,1,Success,5.1,26.88,53,40.92,0,2.25,0,1
CUST_00981,29,Male,Mumbai,35,Premium,299,Credit Card,1,Success,2.42,2,55,70.08,0,1.59,0,1
CUST_00982,64,Male,Delhi,7,Premium,299,Credit Card,0,Success,3.16,10,86,67.18,1,5.49,0,1
CUST_00983,18,Female,Pune,6,Premium,499,Debit Card,0,Success,9.65,17.6,70,44.02,0,2.9,1,1
CUST_00984,43,Female,Hyderabad,26,Basic,799,Debit Card,1,Success,0.9,25.52,79,36.24,2,0.98,0,1
CUST_00985,31,Male,Bangalore,1,Premium,499,Debit Card,0,Success,1.32,27.68,42,43.76,2,1.62,1,1
CUST_00986,55,Female,Pune,19,Premium,299,UPI,0,Success,3.59,31.52,52,62.71,1,1.7,0,1
CUST_00987,54,Male,Hyderabad,7,Basic,299,UPI,1,Success,2.64,31.75,0,58.48,1,4.81,0,0
CUST_00988,28,Male,Delhi,36,Premium,499,Debit Card,0,Success,4.27,26.86,60,87.88,1,1.48,0,1
CUST_00989,53,Male,Bangalore,12,Basic,499,UPI,1,Success,12.68,29.92,33,52.66,1,0.5,0,1
CUST_00990,30,Male,Pune,20,Standard,299,Credit Card,1,Success,12.45,40.33,60,42.22,3,2.92,0,1
CUST_00991,60,Male,Bangalore,23,Basic,299,NetBanking,1,Failed,1.31,29.11,60,73.14,1,3.44,0,0
CUST_00992,20,Female,Mumbai,25,Premium,499,UPI,1,Success,1.8,24.66,7,40.4,1,3.86,1,0
CUST_00993,50,Female,Chennai,30,Basic,499,Debit Card,0,Success,0.88,29.58,53,44.18,1,0.5,1,1
CUST_00994,23,Female,Mumbai,29,Standard,499,UPI,1,Success,13.14,33.16,52,44.45,2,2.72,0,1
CUST_00995,27,Male,Pune,31,Standard,799,Credit Card,1,Success,2.54,40.49,19,0.05,6,2.35,0,0
CUST_00996,22,Male,Chennai,18,Basic,499,Debit Card,1,Success,2.99,14.05,45,71.34,3,3.63,0,1
CUST_00997,40,Male,Mumbai,41,Standard,299,NetBanking,0,Success,8.11,8.61,30,78.8,2,0.5,1,1
CUST_00998,27,Male,Chennai,19,Basic,499,Debit Card,1,Success,3.6,27.07,84,78.33,2,3.23,1,1
CUST_00999,61,Male,Hyderabad,4,Standard,799,Debit Card,1,Success,0.64,10.55,25,97.71,2,3.27,1,0
CUST_01000,19,Female,Bangalore,1,Premium,799,Debit Card,0,Success,2.88,22.51,62,90.14,1,4.7,0,1
CUST_01001,30,Female,Chennai,41,Premium,799,UPI,0,Success,4.98,43.11,19,53.32,2,3.53,1,0
CUST_01002,57,Female,Hyderabad,15,Premium,299,NetBanking,0,Success,6.35,25.03,21,82.18,1,4.04,0,0
CUST_01003,19,Male,Delhi,8,Basic,799,Credit Card,1,Success,5.18,25.14,56,58.05,0,1.14,0,1
CUST_01004,37,Female,Mumbai,15,Basic,799,UPI,0,Success,0.63,20.99,56,51.48,2,2.84,1,1
CUST_01005,18,Male,Delhi,15,Standard,499,NetBanking,1,Success,1.81,40.05,25,44.89,1,4.95,0,0
